Tópico,Palavras,Pesos
1841,"burguesia, miseraveis, engraxate, prostituem, flanelinha, elevador, pobres, quartinho, capanga, empregada","[0.1782, 0.0891, 0.0829, 0.0711, 0.0711, 0.0644, 0.0621, 0.0614, 0.058, 0.0532]"
1842,"redor, falando, kwaivideo, noticia, estao, sobre, todos, , , ","[0.1878, 0.0841, 0.0685, 0.0671, 0.0256, 0.0256, 0.0158, 0.0, 0.0, 0.0]"
1843,"bangladesh, ilustrar, usa, miseria, foto, reportagem, uol, denunciar, amiguinho, pingos","[0.3749, 0.1753, 0.1218, 0.118, 0.0857, 0.0788, 0.0733, 0.0693, 0.0432, 0.0351]"
1844,"reagir, clicar, entra, alerta, abaixo, comando, exercito, coletiva, link, urgente","[0.1344, 0.1034, 0.1007, 0.072, 0.0442, 0.0391, 0.0289, 0.0267, 0.0267, 0.0256]"
1845,"desmonta, lacrador, pietra, bertolazzi, shorts, campopiano, eduarda, pan, jovem, pensandodireita","[0.4136, 0.3147, 0.2964, 0.2964, 0.1407, 0.1337, 0.1058, 0.0776, 0.0695, 0.0366]"
1846,"microempreendedor, individual, solicitar, liberado, sebrae, mei, funcionar, emprestimos, lancar, micro","[0.1944, 0.1452, 0.1228, 0.1202, 0.1068, 0.0975, 0.0965, 0.0954, 0.0875, 0.0875]"
1847,"girassois, gogh, sopa, jogam, povao, baixada, quadro, londres, fluminense, van","[0.1753, 0.175, 0.1698, 0.1331, 0.1137, 0.1068, 0.1065, 0.1055, 0.0885, 0.0843]"
1848,"vigor, mulheres, sancao, libera, devida, beneficia, entra, avancos, leis, primeiradama","[0.1132, 0.0647, 0.0567, 0.0514, 0.0458, 0.0418, 0.0381, 0.0342, 0.0335, 0.0323]"
1849,"governou, explique, rico, pobre, sempre, converteza, fali, petistas, regiao, estado","[0.3642, 0.1258, 0.1153, 0.067, 0.0504, 0.0499, 0.0499, 0.0496, 0.0494, 0.0419]"
1850,"ofensa, feliciano, carta, marco, definhante, bandnews, valdemiro, haveremos, pensandodireita, testemunhar","[0.2363, 0.2309, 0.0934, 0.0901, 0.0348, 0.0318, 0.0278, 0.0278, 0.0263, 0.0234]"
1851,"prefeita, martines, carlinda, inconformada, brasi, renunciara, sobrinho, deixara, mt, infiltrado","[0.1475, 0.1205, 0.1164, 0.1099, 0.1062, 0.104, 0.0893, 0.0738, 0.0658, 0.0596]"
1852,"importante, importantissimo, suma, poderosos, marcar, importancia, prestar, antecedencia, extrema, incrivel","[0.2667, 0.1884, 0.1221, 0.103, 0.1001, 0.0974, 0.0921, 0.089, 0.0662, 0.0621]"
1853,"universal, edir, macedo, negou, seguidora, igreja, intercept, quadrangular, abandonando, bispo","[0.0536, 0.0374, 0.0329, 0.0225, 0.021, 0.0207, 0.02, 0.0184, 0.0177, 0.0176]"
1854,"carnaval, mec, militantes, critica, ofender, randolfe, denunciantes, apelo, fazem, piada","[0.1063, 0.0785, 0.0685, 0.0664, 0.0638, 0.0612, 0.0504, 0.0483, 0.0424, 0.0421]"
1855,"bangu, vintem, celsinho, presidio, traficante, solto, portalinvestne, demori, leandrodemori, theinterceptbr","[0.2177, 0.206, 0.2052, 0.1591, 0.1385, 0.1223, 0.1194, 0.0862, 0.0782, 0.0782]"
1856,"clama, permita, cubro, crendo, anjos, escarnecem, faras, implorar, entrego, agradavel","[0.0427, 0.0389, 0.0364, 0.0329, 0.0326, 0.0287, 0.0285, 0.0284, 0.0279, 0.0277]"
1857,"cela, flagrado, planejando, pcc, mensagens, tbn, bilhetes, pegos, matar, ataques","[0.2091, 0.2039, 0.1029, 0.0976, 0.0916, 0.0789, 0.07, 0.0634, 0.0598, 0.0546]"
1858,"conseguira, desesperados, vencer, gayer, gustavo, guedes, quatro, simplorio, cisterna, pensandodireita","[0.1079, 0.081, 0.05, 0.0427, 0.0356, 0.0317, 0.0252, 0.024, 0.0218, 0.0211]"
1859,"fantastico, mostou, learn, paulvufriends1, everyday, credit, technique, shared, user, and","[0.0861, 0.0777, 0.0777, 0.0777, 0.0777, 0.0777, 0.0777, 0.071, 0.0693, 0.0674]"
1860,"desmentida, pec, aumentar, esquerdista, pingos, is, imprensa, ministros, pensandodireita, verdade","[0.2588, 0.159, 0.1178, 0.0947, 0.0634, 0.0586, 0.0514, 0.0401, 0.0268, 0.0253]"
1861,"apontar, impor, ditadores, reportagem, jornais, record, relacao, jornalistas, alerta, censura","[0.1037, 0.0856, 0.0674, 0.0668, 0.0401, 0.0384, 0.037, 0.0367, 0.036, 0.0305]"
1862,"mexeu, sangue, prefeitos, zema, olhos, errado, reuniao, 500, mg, cara","[0.2502, 0.1041, 0.1, 0.0955, 0.0899, 0.0784, 0.0692, 0.0667, 0.0631, 0.0407]"
1863,"derrocada, reputacao, preocupados, dura, manipular, investida, ultrajante, jornaldacidadeonline, exjornalista, negocio","[0.1529, 0.1265, 0.0955, 0.0858, 0.0805, 0.0642, 0.0595, 0.0587, 0.0536, 0.0462]"
1864,"tutlandia, 30x20, plaina, alqueires, camionete, artesiano, file, curral, formado, cercado","[0.1806, 0.1806, 0.1806, 0.1785, 0.1747, 0.1697, 0.1548, 0.1385, 0.1037, 0.0988]"
1865,"caneta, 312, editado, canetando, ofende, protegidas, 294, contrafatos, traz, falas","[0.0658, 0.0641, 0.0629, 0.0577, 0.0486, 0.0415, 0.0391, 0.0391, 0.0338, 0.0303]"
1866,"ruralista, portalcidade, reforca, confirma, bancada, opiniaomanauara, ratinho, garcia, prolongados, declara","[0.1207, 0.0627, 0.0513, 0.0501, 0.0477, 0.043, 0.0429, 0.039, 0.0371, 0.036]"
1867,"direitaonline, devo, liga, conteudo, br, atrombetanews, tiktok, virar, informacao, direita","[0.5808, 0.0898, 0.0433, 0.0403, 0.0325, 0.0308, 0.0287, 0.0258, 0.0193, 0.0147]"
1868,"saberiamos, voltaria, saberia, revogaria, tiraria, recebiam, colocaria, mercosul, europeus, ongs","[0.0705, 0.057, 0.0518, 0.0262, 0.0247, 0.018, 0.0176, 0.0165, 0.0135, 0.0128]"
1869,"discutem, examinar, pgr, reforca, escanteio, portaltocanews, ministros, seguranca, propaganda, inclui","[0.2102, 0.1321, 0.1042, 0.0772, 0.0671, 0.0505, 0.0497, 0.0399, 0.0287, 0.0284]"
1870,"oscilam, geriatricos, fraldoes, hiperplasia, agravados, hepatica, rouquidao, cirrose, oscila, enterrados","[0.0334, 0.0329, 0.0329, 0.0329, 0.0329, 0.0326, 0.0326, 0.0321, 0.0321, 0.0319]"
1871,"aljazzera, citadas, detalhado, ciente, blomberg, 000news, wion, entregando, esgoto, portanto","[0.0552, 0.0514, 0.0514, 0.0389, 0.0361, 0.0358, 0.0356, 0.034, 0.0328, 0.0319]"
1872,"estudante, perseguida, unirio, universidade, universitaria, declarar, 298, procurou, xingamentos, repudiam","[0.1215, 0.1184, 0.1142, 0.071, 0.0654, 0.0587, 0.0461, 0.044, 0.0418, 0.037]"
1873,"missa, armamento, ataca, rezar, zomba, bolsonarista, zombando, padre, poderaopovo, revoltante","[0.1156, 0.1029, 0.0791, 0.0672, 0.0541, 0.0534, 0.0525, 0.044, 0.0428, 0.0303]"
1874,"europa, grecia, europeus, globalistasbassim, desabastece, troika, microchips, peculiares, europeia, implementados","[0.1101, 0.0531, 0.044, 0.0371, 0.0371, 0.0371, 0.0371, 0.0371, 0.0346, 0.0339]"
1875,"teixeira, varig, christiano, zanin, valeska, lap, chan, carne, martins, progressistas","[0.0552, 0.0547, 0.0417, 0.0278, 0.025, 0.0246, 0.0243, 0.0208, 0.0203, 0.0176]"
1876,"destrocos, fab, encontrados, aviao, desaparecido, amontoados, papelao, gaiolas, papagaios, resgata","[0.1242, 0.1175, 0.0909, 0.0881, 0.0872, 0.0872, 0.0861, 0.0861, 0.0802, 0.0734]"
1877,"expalharemmmm, argentino, enviada, exibicao, jornalista, acredite, resumo, argentina, fuleira, periodista","[0.1431, 0.1031, 0.0803, 0.0691, 0.0554, 0.0488, 0.0469, 0.0466, 0.0433, 0.0433]"
1878,"alemao, complexo, bone, visitar, favela, ostentado, proibida, entra, operacoes, policia","[0.1075, 0.0916, 0.065, 0.0642, 0.0522, 0.0511, 0.0485, 0.0451, 0.0295, 0.0259]"
1879,"gosto, investido, respondi, perguntou, goste, emitir, gostar, saneamento, basico, metros","[0.2748, 0.0899, 0.0874, 0.0691, 0.0569, 0.0488, 0.0419, 0.0397, 0.0355, 0.0347]"
1880,"registrato, consultas, saque, voltou, descubra, consulta, imediatamente, email, algum, via","[0.3058, 0.2451, 0.1836, 0.1317, 0.1268, 0.1147, 0.094, 0.0719, 0.0671, 0.0652]"
1881,"levarei, heterodoxas, faltarem, viaje, viajando, desanimem, continuem, angustia, viajar, democraticas","[0.0895, 0.0839, 0.0736, 0.0629, 0.0545, 0.0538, 0.0493, 0.0488, 0.0459, 0.0459]"
1882,"fakes, dick, animado, vigarista, desenho, genteeu, fake, assistiu, cuidado, inez","[0.0648, 0.0531, 0.052, 0.0422, 0.0416, 0.0415, 0.0403, 0.0402, 0.0386, 0.0358]"
1883,"compara, conseguiram, piores, pandemia, gestao, enorme, reformas, dissiparem, tjlp, diferenca","[0.0603, 0.0573, 0.0512, 0.0486, 0.0447, 0.0289, 0.0282, 0.0266, 0.0266, 0.0244]"
1884,"aumenta, esclarece, liga, jantar, sinal, pingos, rejeicao, is, amarelo, paralelo","[0.1071, 0.0928, 0.0876, 0.0817, 0.0804, 0.0685, 0.0661, 0.0633, 0.0614, 0.0563]"
1885,"motocarreata, passeata, niteroi, coque, percorreram, concentracao, entusiasmo, simpatia, buzinaco, fontoura","[0.0551, 0.0387, 0.0382, 0.0319, 0.0319, 0.0309, 0.0239, 0.0218, 0.0215, 0.0213]"
1886,"bloqueado, felipe, shorts, neto, pensandodireita, assista, youtube, www, brasil, ","[0.2957, 0.1937, 0.1719, 0.1347, 0.0447, 0.0343, 0.0337, 0.0073, 0.0072, 0.0]"
1887,"bugou, elogia, impressiona, 545, divulgam, canalheiros, escandalos, corrupcao, aliado, gestao","[0.1181, 0.0867, 0.0619, 0.0612, 0.0594, 0.055, 0.0499, 0.0486, 0.0453, 0.0408]"
1888,"incerta, meirelles, assustam, mantega, investidores, guido, netto, braga, economia, transicao","[0.2191, 0.1463, 0.14, 0.1303, 0.0899, 0.0816, 0.0783, 0.0619, 0.0573, 0.0543]"
1889,"newvagas, vote, 197202, desk, 233238, 4749, 5153, democratas, decision, republica","[0.3922, 0.0649, 0.0474, 0.0474, 0.0474, 0.0474, 0.0474, 0.0447, 0.0433, 0.0409]"
1890,"reforcos, dali, ilheus, saiam, chegou, rui, manifestantes, bahia, quartel, interditou","[0.1175, 0.1175, 0.1083, 0.0566, 0.0503, 0.0496, 0.048, 0.0437, 0.0419, 0.0401]"
1891,"luterano, respeitam, invadem, raivosa, reflexo, espelho, cama, guia, instituto, tropa","[0.2136, 0.1557, 0.1231, 0.113, 0.0788, 0.0782, 0.0769, 0.0601, 0.0597, 0.0584]"
1892,"reunida, condecora, exercitos, conferencia, americanos, geral, comandante, brasilia, comando, exercito","[0.2618, 0.1701, 0.0846, 0.0809, 0.0701, 0.0488, 0.0466, 0.0451, 0.0333, 0.0328]"
1893,"vestidos, atendam, thiagorachid, amarelo, votem, saiam, verde, tercafeira, pediu, divulgue","[0.3182, 0.1693, 0.1573, 0.1119, 0.0892, 0.0872, 0.0779, 0.0737, 0.0699, 0.0549]"
1894,"homessexual, saymon, joao, carlinhos, estrupado, viado, esperma, estrupadoo, mijando, amo","[0.1597, 0.1597, 0.1026, 0.0049, 0.0038, 0.0037, 0.0031, 0.0029, 0.0026, 0.0026]"
1895,"deposita, fichas, gigantesco, fiasco, decolou, verdeamarelabolsonaro, super, guga, gayer, verdeamarelo","[0.1534, 0.1307, 0.1166, 0.108, 0.0729, 0.0612, 0.0516, 0.0459, 0.0418, 0.0401]"
1896,"moida, comercializacao, cassa, trerj, mandatos, carne, regras, vereadores, shoppings, cdl","[0.1689, 0.1428, 0.094, 0.07, 0.0656, 0.0654, 0.0611, 0.0575, 0.051, 0.049]"
1897,"empatam, chegado, dizem, ficaria, atletas, limite, fechada, saturno, terrabrasilnoticias, maia","[0.2292, 0.0779, 0.0608, 0.0552, 0.0525, 0.0505, 0.0407, 0.0392, 0.0366, 0.0318]"
1898,"jornalcaminhoneiro, curata, freelancer, fontana, matias, andreia, jornalismo, radicado, jornalcuritibanews, robertocrispim","[0.4414, 0.1318, 0.1193, 0.1011, 0.0871, 0.0864, 0.0804, 0.0721, 0.0721, 0.0721]"
1899,"famoso, vagabunda, deixar, famosa, compartilhando, celebridades, babaca, conpartilhem, flex, vagabundo","[0.2055, 0.0746, 0.0726, 0.0655, 0.0639, 0.0631, 0.059, 0.058, 0.048, 0.0456]"
1900,"ne, eitaaa, neh, verme, ah, aceitem, kk, serie, queria, sei","[0.3828, 0.3205, 0.1634, 0.1564, 0.1564, 0.1326, 0.0718, 0.0551, 0.0545, 0.0314]"
1901,"pendencias, candidatar, vagas, abriu, triplo, gratuita, judiciais, inscricoes, cnh, candidatos","[0.1681, 0.1101, 0.102, 0.0886, 0.0879, 0.0741, 0.0739, 0.0701, 0.0616, 0.0585]"
1902,"pontuou, pagara, lulanuncamais, user, bolsonaroreeleito22, martelo, transito, goiania, redano, 13o","[0.0743, 0.0533, 0.0483, 0.0479, 0.0404, 0.0402, 0.0394, 0.0373, 0.0291, 0.0283]"
1903,"franciscoooooooo, pronuncie, covardia, olha, tao, fazendo, gente, oucam, palhacos, vem","[0.1332, 0.1329, 0.1271, 0.0685, 0.0669, 0.0589, 0.0303, 0.0046, 0.0028, 0.0022]"
1904,"validos, poderaopovo, 52, vencer, lidera, apuracoes, primeiro, poder, turno, votos","[0.1196, 0.1024, 0.0991, 0.0712, 0.053, 0.0494, 0.0415, 0.0276, 0.0238, 0.0204]"
1905,"infiltrado, rousseff, repassando, neto, precisado, ira, c0e7f404bd4e4729b1f1f86359c669e5, dilma, mostrar, pude","[0.1143, 0.1042, 0.0768, 0.0482, 0.0422, 0.04, 0.0338, 0.0324, 0.0308, 0.0255]"
1906,"grandessissimo, shows, circular, receita, fdp, cair, puta, video, filho, ","[0.6945, 0.3471, 0.3294, 0.3177, 0.2628, 0.1909, 0.0726, 0.0281, 0.0207, 0.0]"
1907,"kwaivideo, venha, assistir, conosco, bencaos, vem, noticias, clipe, video, cheia","[0.152, 0.1015, 0.0939, 0.0908, 0.048, 0.0377, 0.0259, 0.0202, 0.0196, 0.0176]"
1908,"pras, mimimi, conforto, choramingando, aguardou, despertem, peso, mudaremos, saberao, adiantara","[0.0444, 0.0268, 0.0231, 0.0222, 0.0222, 0.0214, 0.0195, 0.0193, 0.0193, 0.0186]"
1909,"jeito, desse, modelo, exatamente, tipo, assim, dessa, fica, forma, kk","[0.3223, 0.2465, 0.2061, 0.0413, 0.0294, 0.0246, 0.0212, 0.0207, 0.0186, 0.0186]"
1910,"candudsto, tentam, matar, bolsonarista, uol, bandidos, assaltar, balaco, morto, noticias","[0.2858, 0.1782, 0.108, 0.1018, 0.0676, 0.0669, 0.0538, 0.0437, 0.0411, 0.0342]"
1911,"inscreva, canal, inscreve, 17hs, inscrevase, manaus, youtu, be, , ","[0.4887, 0.0963, 0.0864, 0.0758, 0.0275, 0.0252, 0.0178, 0.0178, 0.0, 0.0]"
1912,"romario, uberlandiabolsonaro, minasgeraisbolsonaro22, votebolsonaro22, fantastico, sirva, user, portao, bolsonaro2022, licao","[0.1036, 0.0728, 0.0728, 0.0687, 0.0662, 0.045, 0.0411, 0.0376, 0.0326, 0.0319]"
1913,"72h, induzindo, calado, organizar, manifestar, artigo, sai, 142, eleitos, deputados","[0.1698, 0.0914, 0.0652, 0.0469, 0.0354, 0.035, 0.0316, 0.0313, 0.0308, 0.0214]"
1914,"antonieta, boicotados, armazem, guimaraes, estabelecimentos, esqueceu, restaurante, conhecido, dono, burro","[0.1964, 0.1924, 0.1733, 0.1332, 0.1313, 0.1192, 0.1123, 0.0887, 0.0872, 0.0707]"
1915,"joaoeymard, maravilhosa, github, ferramenta, io, paralisacoes, rapido, acompanhar, relatar, faca","[0.2482, 0.224, 0.2221, 0.2208, 0.2165, 0.0937, 0.0889, 0.0672, 0.0507, 0.0501]"
1916,"cavalo, gozando, troia, cavalos, comendo, chupo, munta, kito, lol, cotonete","[0.3658, 0.126, 0.0771, 0.0638, 0.0607, 0.0541, 0.0541, 0.0541, 0.0494, 0.0494]"
1917,"alcobaca, roubou, trinta, prefeito, hj, bahia, reais, cofres, preso, marcelojose","[0.4037, 0.1639, 0.1443, 0.1193, 0.1004, 0.0707, 0.0536, 0.0432, 0.0385, 0.0287]"
1918,"boatos, org, www, , , , , , , ","[1.1642, 0.4798, 0.022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1919,"pec, servidores, administrativa, estabilidade, divulgue, reforma, subsidiariedade, reduzimos, fusoes, tecnicas","[0.0525, 0.0421, 0.039, 0.0298, 0.0281, 0.028, 0.0235, 0.0235, 0.0235, 0.0217]"
1920,"limpos, sinceros, presidencial, caralho, acreditaram, chagrandenews, msg, spam, fecharao, cobrem","[0.0567, 0.056, 0.0517, 0.0431, 0.042, 0.0354, 0.0335, 0.0332, 0.0317, 0.0259]"
1921,"desembolsado, desembolso, endividamento, atingem, safra, supera, devolvera, 148, inadimplencia, credito","[0.1632, 0.1268, 0.1075, 0.1029, 0.0937, 0.0886, 0.0859, 0.0851, 0.0759, 0.0757]"
1922,"entregarao, extra, proxima, auditoria, quartafeira, apresentar, irao, armadas, segundafeira, forcas","[0.238, 0.116, 0.0958, 0.0908, 0.0888, 0.0643, 0.0434, 0.0432, 0.0376, 0.0373]"
1923,"203, nantes, nanes, perfis, toni, salgado, pires, paralelo, torrents, sordi","[0.0884, 0.0384, 0.0204, 0.0166, 0.0158, 0.0148, 0.0148, 0.0143, 0.0138, 0.0138]"
1924,"fibra, garanta, promocoes, optica, precinho, contrate, 5ghz, corre, similar, mega","[0.1232, 0.0876, 0.0693, 0.0674, 0.058, 0.0487, 0.0464, 0.043, 0.0428, 0.0427]"
1925,"interpol, controla, empresa, eletronicas, vejam, eua, brasileira, nacao, preso, urnas","[0.2889, 0.2058, 0.0798, 0.0762, 0.056, 0.0558, 0.0377, 0.0337, 0.0304, 0.0208]"
1926,"multipliquem, elejam, percam, eleja, confianca, oportunidade, onyx, estadual, elege, psl","[0.1289, 0.1222, 0.0764, 0.0458, 0.0394, 0.0385, 0.0347, 0.0297, 0.0294, 0.027]"
1927,"risadas, doer, estomago, fazem, muitas, bonemer, kwaivideo, propiciou, comico, apresentadores","[0.5858, 0.3774, 0.3403, 0.151, 0.1305, 0.0673, 0.0564, 0.0538, 0.0446, 0.0375]"
1928,"degola, lives, gesto, degolar, ministra, 284, pescoco, sinal, sessao, folhadapolitica","[0.1445, 0.1002, 0.0833, 0.0758, 0.0632, 0.0549, 0.0483, 0.0396, 0.0297, 0.0255]"
1929,"editem, antigos, alegando, coloquem, postando, data, videos, amigos, amigis, favor","[0.3787, 0.2636, 0.2073, 0.1798, 0.1784, 0.1155, 0.0559, 0.0358, 0.0348, 0.0295]"
1930,"oliva, abaixem, liberem, convocamos, atuam, colaboradores, frentes, socialismo, relento, rumo","[0.093, 0.0731, 0.0594, 0.0567, 0.0514, 0.05, 0.0498, 0.0403, 0.0343, 0.034]"
1931,"piton, encontrada, estomago, cobra, poderaopovo, mulher, dentro, poder, povo, ","[0.5753, 0.3584, 0.2999, 0.2489, 0.1277, 0.0914, 0.073, 0.0344, 0.0154, 0.0]"
1932,"abusivo, marido, refugiar, lar, punir, amantes, venezuela, venezuelanos, colombianos, esposa","[0.0371, 0.018, 0.0175, 0.0117, 0.0103, 0.0096, 0.0091, 0.009, 0.0088, 0.0081]"
1933,"operarios, aguentarao, deusdara, morrerao, ricos, sairiam, baratos, fome, produzindo, vendidos","[0.0736, 0.048, 0.048, 0.0439, 0.0356, 0.0348, 0.0343, 0.0326, 0.0312, 0.0294]"
1934,"vejam, gl, goo, faz, kk, uol, ate, , , ","[0.4011, 0.2266, 0.2176, 0.0778, 0.0675, 0.0402, 0.0079, 0.0, 0.0, 0.0]"
1935,"simulacao, fotoarena, vincent, bosson, periodico, plrj, sputniknewsbrasil, publicou, carlo, abordados","[0.0404, 0.0293, 0.0293, 0.0293, 0.0279, 0.0274, 0.0274, 0.0259, 0.025, 0.0236]"
1936,"tralhas, machucar, surpreendido, deixalo, familiar, espalhar, famoso, uns, possa, nenhum","[0.2806, 0.2581, 0.2512, 0.2292, 0.1591, 0.118, 0.1068, 0.0754, 0.0597, 0.05]"
1937,"190, 22190, wallbervirgolinodeputadoestadual22190, wallbervirgolinodeputadoestadual, wallbervirgolino22190, votewallbervirgolino, votedeputadoestadualwallbervirgolino, vote22190, meunumeroe22190, meunumeroe22","[0.332, 0.2148, 0.1112, 0.1112, 0.1112, 0.1112, 0.1112, 0.1112, 0.1112, 0.1112]"
1938,"preliminar, circula, garotapropaganda, escalao, maicon, demitida, cecato, prometido, possiveis, demitido","[0.1146, 0.0981, 0.0893, 0.0882, 0.078, 0.0741, 0.0664, 0.0639, 0.0513, 0.0503]"
1939,"acompanharam, ocorridas, ste, han, yves, 1deg, gandra, pontual, produziram, regiamente","[0.0357, 0.0351, 0.0314, 0.0274, 0.0257, 0.0257, 0.0245, 0.0241, 0.0227, 0.0227]"
1940,"configura, orientar, desistir, lembremse, firmes, sucesso, continuem, amada, chave, oposicao","[0.1071, 0.0886, 0.0863, 0.0765, 0.0691, 0.0654, 0.0633, 0.0536, 0.0519, 0.0476]"
1941,"resumodiario, lista, cannabis, candidatos, prouni, enderecado, bancada, inscrever, atrombetanews, pmb","[0.3652, 0.1093, 0.1045, 0.0896, 0.0771, 0.0659, 0.06, 0.0591, 0.0383, 0.0376]"
1942,"articulando, rombo, equilibrio, compromisso, fiscal, mourao, 2023, zero, 200, negocia","[0.138, 0.1354, 0.1146, 0.1051, 0.0978, 0.0873, 0.0528, 0.052, 0.0515, 0.0496]"
1943,"god, lascados, my, deus, livre, causa, kk, sistema, maior, gente","[0.2117, 0.1871, 0.1538, 0.0931, 0.0529, 0.0365, 0.0265, 0.019, 0.0128, 0.0077]"
1944,"sobreviveu, lut0, confirmadas, m0rte, escrupulo, exterminar, queridos, perigo, agro, aviao","[0.1281, 0.1175, 0.1146, 0.1102, 0.0892, 0.0797, 0.0681, 0.0541, 0.0535, 0.0526]"
1945,"montei, amizades, diferentesss, amigos, ligar, namoral, virtuais, sumido, parentes, esqueci","[0.0947, 0.0702, 0.0625, 0.0509, 0.0492, 0.0486, 0.0432, 0.0375, 0.0345, 0.0336]"
1946,"posicionarmos, planejado, filme, gere, nitido, dividindo, inferno, proxima, gerou, empobrecer","[0.1478, 0.1222, 0.071, 0.0708, 0.069, 0.0568, 0.0528, 0.0512, 0.0499, 0.0496]"
1947,"lideranca, divulgada, crescimento, aponta, queda, nacional, ascendencia, pesquisa, esquerdalha, portalcidade","[0.1356, 0.1108, 0.097, 0.0875, 0.0832, 0.0286, 0.0284, 0.0283, 0.0254, 0.024]"
1948,"rotina, ameacada, militante, vive, morte, baiana, mulher, bahia, 297, publicar","[0.1587, 0.1582, 0.0987, 0.0655, 0.0595, 0.0526, 0.0497, 0.0468, 0.0467, 0.0438]"
1949,"textplus, ddi, inserir, pontinhos, marque, 200bi, digiteo, select, felipeh, post","[0.0444, 0.0294, 0.0285, 0.0268, 0.0267, 0.0248, 0.0248, 0.0248, 0.0242, 0.0224]"
1950,"acontecendoe, emocinar, zerando, criticalo, cauteloso, bonanca, verbais, acessores, botaram, instruir","[0.0398, 0.0398, 0.0364, 0.0344, 0.0295, 0.0289, 0.0279, 0.0279, 0.0267, 0.0267]"
1951,"cientifica, dormir, degenerativas, comer, revela, risco, prevenir, redebrasilnews, dorme, doencas","[0.2211, 0.1441, 0.1215, 0.0897, 0.0852, 0.076, 0.0727, 0.0687, 0.057, 0.053]"
1952,"requisitos, score, libera, baixo, economica, caixa, redebrasilnews, 100, mil, veja","[0.2843, 0.1701, 0.1552, 0.1104, 0.0993, 0.0884, 0.0669, 0.0447, 0.0338, 0.0215]"
1953,"brazilwasstolen, incrivel, seculo, completo, time, material, investigacao, fizeram, demais, site","[0.1105, 0.0888, 0.0828, 0.0742, 0.069, 0.0682, 0.0651, 0.0479, 0.0372, 0.0363]"
1954,"deixou, genio, taxar, ministerios, desmentir, mostrar, botar, tomem, terminar, promessas","[0.0626, 0.0386, 0.0344, 0.0276, 0.0242, 0.0211, 0.0208, 0.0205, 0.0202, 0.02]"
1955,"fachin, cumpridas, reacao, promete, reverter, pgr, nega, janones, perto, deputada","[0.0826, 0.079, 0.0729, 0.0677, 0.0639, 0.0613, 0.0564, 0.049, 0.0448, 0.0432]"
1956,"extinto, polemica, ex, redebrasilnews, confira, pix, eleito, pode, presidente, br","[0.3493, 0.249, 0.0824, 0.0781, 0.073, 0.0641, 0.0614, 0.0175, 0.0094, 0.0073]"
1957,"parciais, boletins, tcu, apresenta, realizada, corte, auditoria, dados, urna, portaltocanews","[0.169, 0.142, 0.1414, 0.1097, 0.0981, 0.0691, 0.0591, 0.0579, 0.0471, 0.0468]"
1958,"cascavel, exclusivas, consultora, michelle, oi, residencial, ofertas, empresarial, reune, juliana","[0.0897, 0.0764, 0.0752, 0.0742, 0.0701, 0.0665, 0.0643, 0.0634, 0.0606, 0.06]"
1959,"comandos, integracao, tarcisio, pm, civil, intimidacao, defende, portaltocanews, configurar, militancia","[0.1604, 0.1175, 0.0751, 0.0637, 0.0513, 0.0407, 0.0375, 0.0324, 0.0302, 0.0287]"
1960,"aosfatos, anariweb, org, aladi, azbios, acheiusa, acessa, universal, uber, ifood","[0.6551, 0.3985, 0.3045, 0.2546, 0.1539, 0.1406, 0.1117, 0.0612, 0.0558, 0.0449]"
1961,"tios, soube, maceio, enviou, mora, amanda, audio, votaram, falconni, entao","[0.3387, 0.2552, 0.2249, 0.2023, 0.183, 0.1638, 0.0755, 0.0497, 0.0445, 0.0319]"
